-13.0135000,-12.9885000,-38.5405000,-38.4969000
340234068,-13.0027833,-38.5032200
340233918,-12.9962831,-38.5175673
340233876,-13.0028104,-38.5324651
340234062,-12.9951891,-38.5108736
340234098,-12.9934650,-38.5250711
340234061,-12.9951615,-38.5071128
340234082,-12.9957921,-38.5244582
340293557,-12.9887140,-38.5200498
340293564,-12.9930316,-38.5193738
340295924,-12.9948623,-38.5242005
340296147,-12.9977487,-38.5055388
340296148,-12.9981334,-38.5052470
340296160,-12.9996156,-38.5036286
340296303,-12.9984615,-38.5121516
340296541,-13.0055115,-38.4974574
340296545,-13.0051101,-38.4980582
340296548,-13.0050265,-38.4988478
340296553,-13.0034793,-38.5003928
340297122,-13.0081048,-38.4924734
344324464,-12.9934518,-38.5248486
344326249,-12.9882206,-38.5221441
344326246,-12.9887664,-38.5231768
344330259,-12.9882675,-38.5112759
344330243,-12.9890522,-38.5125354
344330245,-12.9898467,-38.5121921
344330246,-12.9904700,-38.5121047
344330247,-12.9907110,-38.5119495
344331380,-12.9910594,-38.5116943
344331381,-12.9908803,-38.5117891
344331382,-12.9908494,-38.5118962
344331383,-12.9908908,-38.5120251
344331384,-12.9910529,-38.5121480
344367746,-12.9904243,-38.5063292
344367745,-12.9908689,-38.5065984
344368600,-12.9901150,-38.5041323
344369030,-12.9884278,-38.5110706
344369031,-12.9882051,-38.5112043
344369028,-12.9887336,-38.5102602
344369067,-12.9838120,-38.5069166
344369068,-12.9838240,-38.5071209
344369070,-12.9841970,-38.5076233
344369069,-12.9839397,-38.5073844
344369066,-12.9839163,-38.5063113
344370045,-12.9886417,-38.5076888
344370718,-13.0053415,-38.5083037
344370719,-13.0044801,-38.5082178
344370720,-13.0036187,-38.5074883
344370721,-13.0036020,-38.5066042
344370725,-13.0037860,-38.5045443
344370726,-13.0043128,-38.5038834
344370727,-13.0052327,-38.5033427
344370728,-13.0057931,-38.5032225
344370740,-13.0098072,-38.5047674
344370741,-13.0101083,-38.5048533
344370742,-13.0103341,-38.5050421
344370743,-13.0102923,-38.5053854
344370744,-13.0099577,-38.5058317
344370700,-13.0055847,-38.5091816
344370749,-13.0075493,-38.5077029
344370750,-13.0069471,-38.5074883
344370751,-13.0066126,-38.5073424
344370752,-13.0062781,-38.5074024
344370753,-13.0059436,-38.5080033
344370731,-13.0064296,-38.5031047
344370722,-13.0029310,-38.5062611
344370723,-13.0035466,-38.5048411
344370724,-13.0034488,-38.5047221
344370818,-12.9995459,-38.5184746
344370830,-12.9987263,-38.5176592
344370901,-13.0028491,-38.5111871
344370906,-13.0048815,-38.5124235
344370907,-13.0050822,-38.5126124
344370916,-13.0014175,-38.5053553
344370909,-13.0060226,-38.5126427
344370908,-13.0056512,-38.5127757
344370905,-13.0046693,-38.5119391
344371125,-13.0007926,-38.5313342
344371158,-13.0026852,-38.5299589
344371153,-13.0009091,-38.5311775
344371155,-13.0023893,-38.5311089
344371156,-13.0028326,-38.5304737
344371159,-13.0027824,-38.5294438
344371130,-12.9967128,-38.5275458
344371127,-12.9996705,-38.5295866
344571733,-12.9988449,-38.5229296
344571775,-13.0067672,-38.4927589
344571732,-12.9966516,-38.5238508
347199173,-13.0051637,-38.4924602
347199191,-13.0038315,-38.4923367
347634141,-13.0011447,-38.5207114
347634144,-13.0018682,-38.5213693
347634148,-13.0025003,-38.5218864
347634673,-13.0016882,-38.5208201
347635626,-13.0026575,-38.5222047
347635629,-13.0027836,-38.5223625
347635637,-13.0026511,-38.5229224
347635834,-13.0031874,-38.5226081
347635845,-13.0053349,-38.5235427
347635844,-13.0050112,-38.5235601
347636243,-13.0037335,-38.5224175
347636515,-13.0064122,-38.5228704
347636518,-13.0061529,-38.5224069
347686006,-12.9922058,-38.5014869
347686011,-12.9909095,-38.5021564
347686005,-12.9924061,-38.5012889
348428050,-12.9887515,-38.5094127
348429562,-12.9919859,-38.5124921
348429564,-12.9925709,-38.5127980
348429560,-12.9914717,-38.5122873
348430061,-12.9929964,-38.5128490
348437449,-12.9925021,-38.5158134
348437937,-12.9921926,-38.5159851
348437943,-12.9923097,-38.5157877
355964772,-12.9900104,-38.5243677
355965140,-12.9959106,-38.5156772
340233835,-13.0004166,-38.5314167
340233834,-13.0007009,-38.5318459
340233837,-13.0016431,-38.5329821
510598809,-13.0101095,-38.5295102
510598822,-13.0100276,-38.5248547
510598829,-13.0108806,-38.5242281
510598837,-13.0110563,-38.5233440
510598523,-13.0103797,-38.5334948
510598527,-13.0109977,-38.5324593
510598528,-13.0104357,-38.5314843
510598521,-13.0094519,-38.5323897
34590308,-12.9985098,-38.5297344
510599949,-13.0099189,-38.5200481
356538957,-12.9883869,-38.5200574
564721103,-13.0054413,-38.5333518
564836204,-13.0099419,-38.5320519
564836239,-13.0043270,-38.5262477
564836243,-13.0049917,-38.5266788
564836280,-13.0056990,-38.5263258
564836399,-13.0063083,-38.5268631
564836427,-13.0045901,-38.5312016
564836387,-13.0077226,-38.5266188
564836419,-13.0055390,-38.5286797
564836422,-13.0050911,-38.5301539
564836516,-13.0069522,-38.5287710
564836519,-13.0060094,-38.5293910
564836522,-13.0057668,-38.5296141
564836524,-13.0054574,-38.5300004
564836526,-13.0052400,-38.5302149
564836727,-13.0092573,-38.5253931
564863000,-13.0083208,-38.5297698
564862973,-13.0073339,-38.5233582
564862959,-13.0039524,-38.5231153
564862908,-12.9989521,-38.5174389
564862903,-12.9986133,-38.5173831
564862975,-13.0079506,-38.5236430
564862961,-13.0043004,-38.5232803
564862914,-12.9993031,-38.5174449
564862921,-12.9998986,-38.5173766
564862930,-13.0000799,-38.5174346
564862936,-13.0003530,-38.5176552
564862976,-13.0082224,-38.5238418
564862942,-13.0004501,-38.5179767
565175158,-13.0071618,-38.5282120
564836723,-13.0094318,-38.5321892
565442659,-13.0052993,-38.5295645
565442688,-13.0037199,-38.5291611
565442635,-13.0057037,-38.5285788
565442638,-13.0055307,-38.5282008
565442645,-13.0049142,-38.5305263
565442609,-13.0038571,-38.5297512
565567201,-13.0089520,-38.5153997
565567200,-13.0098886,-38.5283086
340233839,-13.0021836,-38.5324611
565581806,-13.0030362,-38.5326180
565771432,-13.0068761,-38.5265841
565567199,-13.0057438,-38.5270565
565775356,-13.0090150,-38.5284931
566435499,-13.0093816,-38.5272282
566435503,-13.0092060,-38.5278719
566435508,-13.0057521,-38.5283955
566435510,-13.0060950,-38.5270823
566435504,-13.0097789,-38.5322123
566440992,-13.0099485,-38.5105474
340233942,-13.0033687,-38.5074013
340233944,-13.0008736,-38.5054976
566440989,-13.0012093,-38.5055088
566440999,-13.0078507,-38.5159314
566441000,-13.0072454,-38.5163421
566441001,-13.0068293,-38.5170166
340233956,-12.9977153,-38.5251425
344324456,-12.9907934,-38.5231082
566441068,-13.0065775,-38.5093545
344571734,-12.9989325,-38.5233753
566441078,-13.0012361,-38.5052813
340233957,-12.9984946,-38.5242542
344326546,-12.9901845,-38.5230654
566441089,-13.0034273,-38.5029449
566441093,-13.0053371,-38.5026329
344326244,-12.9890457,-38.5230768
355964816,-12.9889231,-38.5233506
566738620,-12.9977548,-38.5138356
566738622,-12.9981395,-38.5139558
566738632,-12.9934561,-38.5262468
566738627,-12.9983402,-38.5134865
566738681,-13.0092288,-38.5266330
566738653,-13.0084678,-38.5271222
566738656,-13.0081416,-38.5268218
566738649,-13.0087437,-38.5274226
566738714,-12.9956305,-38.5165479
566829183,-13.0055799,-38.5237918
566829185,-13.0064831,-38.5255084
566829231,-13.0055833,-38.5263691
566829232,-13.0040738,-38.5254142
340233882,-12.9933404,-38.5070921
566829186,-13.0060399,-38.5017162
566829189,-13.0004032,-38.5053039
344370053,-12.9939468,-38.5083766
566829190,-13.0066859,-38.5007317
566829187,-13.0051992,-38.5024063
566829239,-13.0064756,-38.5233053
566829237,-13.0056454,-38.5235999
566829238,-13.0057026,-38.5236786
566829241,-13.0044107,-38.5249721
566829242,-13.0037025,-38.5258585
344571735,-12.9997917,-38.5237922
567251379,-12.9977010,-38.5153465
567251387,-12.9989805,-38.5140075
567251374,-13.0040402,-38.5297746
567251373,-13.0053699,-38.5291051
567251390,-13.0030232,-38.5265142
567920187,-13.0028268,-38.5321050
567920280,-13.0081205,-38.5187154
567920290,-13.0082627,-38.5187411
567920294,-13.0084801,-38.5189729
567920298,-13.0086725,-38.5190930
567920300,-13.0089485,-38.5190759
567920302,-13.0091659,-38.5188871
567920305,-13.0094168,-38.5184236
567920309,-13.0099520,-38.5182176
567920312,-13.0099687,-38.5175996
567920316,-13.0088230,-38.5175481
567920320,-13.0087645,-38.5163636
567920324,-13.0083714,-38.5160031
567920325,-13.0082293,-38.5162606
567920327,-13.0081289,-38.5165954
567920262,-13.0042669,-38.5319998
567920265,-13.0041003,-38.5319627
567920330,-13.0081122,-38.5167670
567920339,-13.0080453,-38.5177198
567920345,-13.0082376,-38.5177455
567999487,-13.0057511,-38.5278881
567999492,-13.0041347,-38.5253461
564721132,-13.0102116,-38.5244341
564721134,-13.0105378,-38.5242281
564721138,-13.0112904,-38.5236874
564721150,-13.0099775,-38.5190697
564721152,-13.0103705,-38.5183830
564721111,-13.0088325,-38.5323576
564721105,-13.0062848,-38.5333857
344571727,-12.9860278,-38.5199959
344326248,-12.9885259,-38.5227584
347686807,-12.9931571,-38.4957313
347686809,-12.9934958,-38.4957161
347686810,-12.9939520,-38.4958241
347686812,-12.9943002,-38.4959827
347686818,-12.9948383,-38.4966578
564836823,-13.0102992,-38.4982175
99378486,-13.0150405,-38.4888424
99381108,-13.0119736,-38.5052745
99394701,-13.0111896,-38.5036223
99421496,-13.0108237,-38.5023348
344371128,-12.9983768,-38.5282733
344371129,-12.9975502,-38.5277202
344324462,-12.9928608,-38.5245681
344324458,-12.9911403,-38.5235448
344324448,-12.9905130,-38.5219234
344324446,-12.9903672,-38.5217966
344324451,-12.9906790,-38.5224470
340234035,-12.9953356,-38.5233134
564836752,-13.0095623,-38.5214395
564836749,-13.0097815,-38.5217668
564836743,-13.0101129,-38.5228716
564836479,-13.0100923,-38.5318535
564836730,-13.0094395,-38.5249102
566441014,-12.9977029,-38.5079244
564836232,-13.0035699,-38.5260192
566738666,-12.9987165,-38.5116626
566440986,-12.9973306,-38.5091179
566440985,-12.9971173,-38.5085061
566738661,-12.9987262,-38.5119369
566435505,-13.0064772,-38.5331032
344371151,-13.0004143,-38.5303715
344371150,-13.0008758,-38.5300071
344371149,-13.0009502,-38.5292531
340234083,-12.9938408,-38.5251923
340234085,-12.9946998,-38.5252033
344324460,-12.9923365,-38.5242253
340234081,-12.9956423,-38.5246776
344325308,-12.9937507,-38.5249461
566435502,-13.0049236,-38.5307591
565442617,-13.0061176,-38.5266905
567999488,-13.0052764,-38.5234809
566440987,-13.0063449,-38.5117357
565771434,-13.0108191,-38.5238810
567251367,-13.0022756,-38.5325469
567920153,-13.0050095,-38.5299850
567251365,-13.0044834,-38.5301523
566435500,-13.0066721,-38.5266274
567920168,-13.0089652,-38.5268607
567251364,-13.0041991,-38.5300750
99449213,-12.9816660,-38.5199459
344370730,-13.0063242,-38.5030085
344370729,-13.0061133,-38.5029303
344370732,-13.0069335,-38.5031889
344370733,-13.0072908,-38.5032129
344370734,-13.0075603,-38.5031648
564836535,-13.0096700,-38.5243595
564836379,-13.0093853,-38.5267961
566829184,-13.0059784,-38.5238665
566441153,-12.9988834,-38.5108781
344370772,-13.0000503,-38.5171413
340233976,-12.9939474,-38.5086412
564862898,-12.9975119,-38.5169208
340234105,-12.9957135,-38.5223015
344368160,-12.9911512,-38.5070642
348439219,-12.9944569,-38.5149943
566441011,-12.9975387,-38.5084860
355965238,-12.9949145,-38.5149408
566441012,-12.9978255,-38.5084097
340233857,-12.9950356,-38.5106884
340233968,-12.9947086,-38.5166134
340296306,-12.9989994,-38.5110509
566738712,-12.9958655,-38.5164583
340233889,-12.9944468,-38.5168672
340296435,-12.9983800,-38.5170359
348439226,-12.9947574,-38.5151092
348430255,-12.9929436,-38.5130540
348434101,-12.9945672,-38.5124239
348430259,-12.9936195,-38.5139604
340234102,-12.9950627,-38.5194999
355965339,-12.9954443,-38.5144375
344370903,-13.0038671,-38.5112871
348434135,-12.9934246,-38.5083641
355965331,-12.9953557,-38.5143317
344370895,-13.0002682,-38.5114704
340296308,-12.9976813,-38.5094779
340233891,-12.9954043,-38.5148378
344370771,-13.0006040,-38.5172271
344370773,-12.9996100,-38.5171469
344370904,-13.0040160,-38.5113770
340296307,-12.9985994,-38.5105217
348434126,-12.9937657,-38.5097620
348439234,-12.9950190,-38.5151883
348430058,-12.9937029,-38.5139155
567251388,-12.9980300,-38.5137424
348434117,-12.9945909,-38.5107226
348430060,-12.9932305,-38.5131225
566829217,-12.9930253,-38.5074007
348434107,-12.9950224,-38.5116957
355965159,-12.9953741,-38.5152453
344367743,-12.9919374,-38.5069543
355965199,-12.9950318,-38.5150978
340233967,-12.9952806,-38.5157109
340296437,-12.9967667,-38.5164137
344370052,-12.9936257,-38.5084352
348431064,-12.9941689,-38.5146895
348434105,-12.9949274,-38.5120680
567251380,-12.9992036,-38.5164833
340233973,-12.9953920,-38.5127845
340234044,-12.9942114,-38.5210346
340233879,-12.9941962,-38.5100876
567251385,-12.9995505,-38.5146172
340233978,-12.9943785,-38.5077355
348438463,-12.9950609,-38.5156397
348430059,-12.9935196,-38.5135648
566829216,-12.9931034,-38.5072530
340296146,-12.9970855,-38.5058718
340233890,-12.9947917,-38.5161219
340234103,-12.9951525,-38.5211659
348436936,-12.9939621,-38.5122470
348436978,-12.9930519,-38.5113681
340234046,-12.9945678,-38.5216484
340296145,-12.9966893,-38.5074278
348434125,-12.9939660,-38.5100681
344370774,-12.9989426,-38.5171956
348439561,-12.9952073,-38.5151564
566441021,-12.9976309,-38.5082954
348434122,-12.9942376,-38.5103626
566829215,-12.9942721,-38.5079222
344370054,-12.9942888,-38.5072668
348436958,-12.9936873,-38.5118390
348434114,-12.9948043,-38.5109831
340233975,-12.9953793,-38.5107178
348429928,-12.9922445,-38.5123012
348430586,-12.9942137,-38.5148752
566829194,-12.9947861,-38.5073445
355965245,-12.9949316,-38.5146742
355965323,-12.9952833,-38.5142866
340296300,-12.9978400,-38.5129794
340296157,-12.9988825,-38.5039015
566738706,-12.9979720,-38.5137380
348434099,-12.9943282,-38.5129929
340234045,-12.9944241,-38.5211140
348429927,-12.9925762,-38.5124986
340234104,-12.9950417,-38.5207885
567251384,-12.9994955,-38.5148788
566441156,-12.9968394,-38.5083408
340233908,-12.9950085,-38.5212293
348430256,-12.9932083,-38.5133125
566441022,-12.9974994,-38.5083304
355965264,-12.9951061,-38.5143420
340296143,-12.9967753,-38.5081386
348434128,-12.9935208,-38.5091390
348437051,-12.9916371,-38.5098597
566441151,-12.9979424,-38.5126605
348439567,-12.9948184,-38.5150260
567251378,-12.9978912,-38.5143774
348436902,-12.9943227,-38.5137984
355965274,-12.9952132,-38.5142966
567251383,-12.9991509,-38.5150522
348430258,-12.9935341,-38.5137611
566441019,-12.9975086,-38.5078110
566829195,-12.9943967,-38.5075099
566441152,-12.9990230,-38.5111986
340293565,-12.9936208,-38.5191611
340233970,-12.9955719,-38.5145070
567251382,-12.9990483,-38.5155171
340233881,-12.9930836,-38.5080019
344370902,-13.0030703,-38.5111802
344331379,-12.9911256,-38.5117199
564862881,-12.9959682,-38.5159941
564862884,-12.9963070,-38.5161708
566738705,-12.9979063,-38.5140543
340296441,-12.9954393,-38.5134150
567251386,-12.9991328,-38.5144501
340233921,-12.9958428,-38.5170501
340233919,-12.9976819,-38.5193073
340296305,-12.9989616,-38.5115279
344370912,-13.0076948,-38.5119038
340233972,-12.9957454,-38.5116207
348429925,-12.9927482,-38.5126241
348439573,-12.9943900,-38.5148648
564862889,-12.9965587,-38.5164243
567251381,-12.9998621,-38.5157138
340233974,-12.9944558,-38.5100735
566441015,-12.9980552,-38.5078306
340296154,-12.9986800,-38.5041672
340296439,-12.9960884,-38.5155748
340233977,-12.9939926,-38.5094382
348434111,-12.9949858,-38.5114741
344370770,-13.0008225,-38.5173614
340296436,-12.9973515,-38.5166411
344368163,-12.9922263,-38.5073949
340296166,-13.0004436,-38.5023775
566829193,-12.9968289,-38.5064123
340233855,-12.9951054,-38.5127474
340296151,-12.9983234,-38.5050169
566441017,-12.9980162,-38.5076760
340233880,-12.9938607,-38.5096091
566441004,-12.9968989,-38.5061555
340296299,-12.9978583,-38.5134997
340233979,-12.9940855,-38.5082721
356538992,-12.9883187,-38.5194309
356539006,-12.9881389,-38.5180507
356539010,-12.9881815,-38.5174780
567251366,-13.0027917,-38.5322225
564836757,-13.0081278,-38.5198737
99432602,-12.9827670,-38.5210828
99434804,-12.9819223,-38.5201955
99442521,-12.9847581,-38.5224544
99451741,-12.9821581,-38.5206777
99431412,-12.9839435,-38.5213052
99433039,-12.9844005,-38.5221254
99447879,-12.9841299,-38.5218461
347636242,-13.0036277,-38.5225741
564836646,-13.0045059,-38.5241814
347635838,-13.0038548,-38.5232043
347635839,-13.0041117,-38.5233262
347635843,-13.0045216,-38.5234963
564862963,-13.0047894,-38.5234214
564862965,-13.0055612,-38.5234043
564862971,-13.0066497,-38.5232641
344371056,-13.0046266,-38.5235346
347635633,-13.0029703,-38.5225294
564863003,-13.0077965,-38.5295490
564863006,-13.0077831,-38.5289688
564863010,-13.0081422,-38.5287137
340296535,-13.0072563,-38.4966992
340296539,-13.0060035,-38.4971674
564836892,-13.0035569,-38.5298317
347686816,-12.9948532,-38.4963715
344370094,-12.9906643,-38.5035476
347200599,-12.9996576,-38.4920378
564836666,-13.0045248,-38.5332017
347200598,-12.9986912,-38.4922544
564836699,-13.0066407,-38.5331065
347686817,-12.9948935,-38.4964887
564836658,-13.0037480,-38.5327925
564836687,-13.0059700,-38.5328574
564836715,-13.0086108,-38.5321812
564836704,-13.0067996,-38.5331065
344371124,-13.0020556,-38.5315704
564836695,-13.0063886,-38.5330101
344368905,-12.9901072,-38.5051644
564836673,-13.0046854,-38.5332328
344330410,-12.9884777,-38.5149754
356538999,-12.9882733,-38.5188635
356539003,-12.9881805,-38.5184287
344330414,-12.9887965,-38.5128216
344330413,-12.9885801,-38.5132215
344330409,-12.9883130,-38.5153557
99429831,-12.9754765,-38.5160365
99444705,-12.9759821,-38.5164126
99431817,-12.9733947,-38.5148013
99433281,-12.9726995,-38.5145343
99448336,-12.9733217,-38.5145454
99450214,-12.9723787,-38.5148465
566738703,-12.9977640,-38.5143002
347636437,-13.0066531,-38.5230327
340296298,-12.9972413,-38.5154871
566738777,-12.9975565,-38.5149010
347635457,-13.0018556,-38.5208764
565189380,-13.0090595,-38.5161839
564862947,-13.0003445,-38.5189849
565189382,-13.0095879,-38.5171178
347635455,-13.0019121,-38.5208714
565189386,-13.0089803,-38.5152376
565189381,-13.0091697,-38.5171288
347635193,-13.0034197,-38.5220858
347635200,-13.0022296,-38.5210040
565189384,-13.0093250,-38.5161166
565189387,-13.0098782,-38.5171178
564836785,-13.0085600,-38.5156273
347635458,-13.0017281,-38.5209628
565189383,-13.0095727,-38.5165452
347634672,-13.0016363,-38.5208834
347634674,-13.0016846,-38.5207158
356539038,-12.9882439,-38.5157690
344330503,-12.9881898,-38.5132069
344330499,-12.9885073,-38.5130677
348437423,-12.9919653,-38.5165986
344330500,-12.9884151,-38.5130299
344330502,-12.9882737,-38.5130414
340233963,-13.0077343,-38.4928785
340233940,-13.0061034,-38.5094355
344370911,-13.0073309,-38.5122746
567251389,-13.0026320,-38.5257663
565442653,-13.0034312,-38.5303888
99446278,-12.9751074,-38.5165314
99439224,-12.9767334,-38.5175885
99424452,-12.9764751,-38.5174901
340234042,-12.9946249,-38.5212773
344370022,-12.9896354,-38.5061121
347686009,-12.9914460,-38.5018127
344370023,-12.9894942,-38.5064289
344370024,-12.9894083,-38.5065162
347199175,-13.0063271,-38.4926458
340293558,-12.9896377,-38.5200134
344328731,-12.9886199,-38.5227646
348437395,-12.9914342,-38.5181050
347201115,-12.9942974,-38.4973470
340233965,-13.0074872,-38.4942884
340233785,-13.0077823,-38.4949060
340233884,-13.0081113,-38.4982673
340233886,-13.0085440,-38.4976013
340233904,-13.0070148,-38.4988794
340233905,-13.0073254,-38.4986367
340233907,-13.0066610,-38.4995040
340234073,-13.0086939,-38.4975163
340234074,-13.0085699,-38.4978866
340234075,-13.0082044,-38.4983591
340234076,-13.0074242,-38.4988296
340234077,-13.0071943,-38.4990483
340234078,-13.0070369,-38.4993345
344370737,-13.0093409,-38.5038383
344370745,-13.0096864,-38.5061513
344571757,-13.0086775,-38.4967612
566829191,-13.0066474,-38.5004905
340233994,-13.0077434,-38.4951402
340233991,-13.0081252,-38.4956339
340233964,-13.0075801,-38.4937003
340233885,-13.0084840,-38.4964638
340233752,-13.0077557,-38.4935711
564836561,-13.0104876,-38.5093313
344370699,-13.0057431,-38.5090510
344370708,-13.0066198,-38.5091302
344370709,-13.0062273,-38.5090741
344370710,-13.0052039,-38.5090120
344370711,-13.0047449,-38.5087975
564836573,-13.0105680,-38.5091959
564836789,-13.0093218,-38.5147848
564836804,-13.0107194,-38.5087682
566440994,-13.0093852,-38.5140440
566440996,-13.0090791,-38.5147388
566440997,-13.0079879,-38.5158482
566441026,-12.9998442,-38.5056569
566441028,-12.9998170,-38.5057836
566441029,-12.9998752,-38.5058989
566441035,-12.9999867,-38.5059376
344370701,-13.0056678,-38.5094393
340233929,-13.0025627,-38.5029998
340234070,-13.0014989,-38.5050040
340234079,-13.0065414,-38.5013619
340296551,-13.0044315,-38.4994075
344370118,-12.9964216,-38.4949080
347200592,-12.9975050,-38.4928297
347200594,-12.9977408,-38.4926330
347200595,-12.9979744,-38.4925229
347200735,-12.9971818,-38.4932751
347200736,-12.9973227,-38.4930416
347201108,-12.9945159,-38.4971513
347685981,-12.9941444,-38.4975101
347685984,-12.9936902,-38.4979801
347685988,-12.9933547,-38.4984339
347199536,-13.0027567,-38.4923275
347199534,-13.0013243,-38.4922880
347199621,-13.0024261,-38.4923127
347201098,-12.9958626,-38.4953173
347686004,-12.9925294,-38.5011200
347686821,-12.9941501,-38.4973693
347686822,-12.9939173,-38.4976428
344368896,-12.9893037,-38.5104123
344330240,-12.9879401,-38.5123885
344330241,-12.9882641,-38.5125974
344330242,-12.9885665,-38.5126651
344330248,-12.9907577,-38.5117157
344330249,-12.9906101,-38.5115389
344330250,-12.9901928,-38.5114621
344330251,-12.9900158,-38.5114198
344330252,-12.9898474,-38.5113312
344330253,-12.9896740,-38.5111519
344330254,-12.9895399,-38.5109234
344330255,-12.9893172,-38.5109111
344367747,-12.9902104,-38.5059183
344367748,-12.9902062,-38.5054226
344368155,-12.9897025,-38.5067959
344368156,-12.9901040,-38.5067486
344368601,-12.9900840,-38.5047488
344368603,-12.9899273,-38.5054738
344368604,-12.9899121,-38.5059329
344368605,-12.9900063,-38.5062700
344368606,-12.9901463,-38.5064479
344368608,-12.9903554,-38.5066453
344368898,-12.9893296,-38.5096531
344368899,-12.9893013,-38.5091203
344368904,-12.9899302,-38.5065212
344368906,-12.9903484,-38.5043325
344368907,-12.9904554,-38.5037209
344368908,-12.9904661,-38.5034760
347686003,-12.9926099,-38.5007539
347686250,-12.9927647,-38.4996629
347686507,-12.9906924,-38.5032142
347686509,-12.9907116,-38.5030254
347686510,-12.9907534,-38.5028880
347686511,-12.9908454,-38.5026820
347686512,-12.9909709,-38.5025189
347686514,-12.9910545,-38.5023730
347686515,-12.9910879,-38.5022958
347686516,-12.9910461,-38.5022443
347686815,-12.9946785,-38.4962132
344370019,-12.9902809,-38.5034516
348428331,-12.9891178,-38.5101827
348428333,-12.9891679,-38.5104230
348428335,-12.9891596,-38.5106633
348428482,-12.9892119,-38.5094177
348428671,-12.9892327,-38.5107812
348428672,-12.9893435,-38.5107984
348428673,-12.9894796,-38.5107786
348428792,-12.9897926,-38.5110206
348428795,-12.9909434,-38.5116058
348436842,-12.9926655,-38.5155622
348436853,-12.9930000,-38.5152275
348436947,-12.9938135,-38.5120042
348436988,-12.9929026,-38.5111929
348436999,-12.9927740,-38.5109935
348437017,-12.9923302,-38.5105211
